time (s),stimulus_on,orientation,neuron_1,neuron_2,neuron_3,neuron_4,neuron_5,neuron_6,neuron_7,neuron_8,neuron_9,neuron_10
20.6,1,0,1.046052238,0.64000077,0.577786522,0.602549962,1.064021572,0.520890626,0.63375056,0.630088852,0.930942368,0.526036939
20.7,1,0,1.095812946,0.607909936,0.655237429,0.712647689,1.084808921,0.61296333,0.681026076,0.599772744,1.10779199,0.620437585
20.8,1,0,1.197437352,0.72886746,0.632333214,0.679007339,1.202270146,0.712617635,0.646736785,0.697233148,1.197774494,0.705006035
20.9,1,0,1.217249906,0.838276688,0.618484663,0.702251868,1.183505052,0.647704219,0.721653267,0.738544209,1.211840403,0.761183978
21,1,0,1.150123574,0.610691091,0.730221419,0.686543595,1.106949484,0.748744592,0.730113265,0.628238425,1.274297197,0.651069861
21.1,1,0,1.153347249,0.709056878,0.588042508,0.660506809,1.140799557,0.663295215,0.648998643,0.740755526,1.178817053,0.681301297
21.2,1,0,1.058157314,0.604438796,0.607900896,0.68921531,1.207632157,0.614297436,0.624169152,0.675426349,1.17449517,0.634641802
21.3,1,0,1.034248404,0.597312651,0.62521107,0.588948452,1.057877194,0.620351263,0.645484772,0.632520344,0.989881199,0.545100099
21.4,1,0,0.808760041,0.575269199,0.640871696,0.589059177,1.002436402,0.575406487,0.568303963,0.479441157,0.976682292,0.474039421
21.5,1,0,0.90213964,0.469521731,0.552104025,0.5531147,0.815533623,0.501546561,0.553608784,0.502244225,0.846021979,0.424314915
21.6,1,0,0.678713558,0.433252917,0.385378259,0.30045309,0.554674038,0.482818444,0.362618095,0.485496784,0.730645151,0.470527993
21.7,1,0,0.46208141,0.3952834,0.318778005,0.401849141,0.443843258,0.301984502,0.379480684,0.341787355,0.485074853,0.378063926
21.8,1,0,0.460426638,0.315259727,0.281346676,0.387685249,0.348779817,0.278904039,0.284763899,0.219731571,0.402051291,0.303924803
21.9,1,0,0.142609845,0.149800564,0.182295299,0.138375946,0.137955353,0.226901482,0.254300193,0.174658865,0.133970536,0.266117334
22,0,,0.187105945,0.217089039,0.30574744,0.1321252,0.246073575,0.241915667,0.128049071,0.244666226,0.262430924,0.215212974
22.1,0,,0.282108178,0.254826198,0.250879593,0.058856327,0.099419676,0.204227132,0.164579143,0.302896408,0.20189395,0.235059594
22.2,0,,0.177905611,0.24451768,0.17261459,0.229330226,0.145834165,0.150230079,0.234943481,0.227101224,0.19579067,0.239719797
22.3,0,,0.142414651,0.325153712,0.181344213,0.130896733,0.176402726,0.178419175,0.224223871,0.228853188,0.21897102,0.189833751
22.4,0,,0.067800062,0.281460655,0.166138246,0.139741485,0.144647673,0.224857427,0.201488926,0.086889598,0.260944367,0.092806461
22.5,0,,0.167846507,0.235589334,0.220254557,0.192577606,0.128175589,0.219464646,0.210693904,0.12740243,0.230864051,0.133959353
22.6,0,,0.248084601,0.271491197,0.175037151,0.151262756,0.180037173,0.151311185,0.251131078,0.162069817,0.205837551,0.22063572
22.7,0,,0.228396293,0.277879265,0.160025716,0.268382791,0.118113174,0.190522023,0.255422111,0.142385782,0.1971082,0.158308437
22.8,0,,0.149933564,0.13049241,0.256834388,0.171654397,0.18665889,0.153829388,0.173698706,0.235039541,0.168746265,0.199784439
22.9,0,,0.31427182,0.242682789,0.243339389,0.138724487,0.180102472,0.189027561,0.270425824,0.229626631,0.222929718,0.257652779
23,0,,0.134152331,0.282669902,0.254449129,0.210430729,0.147180796,0.303915072,0.298605841,0.174860584,0.276893029,0.272738396
23.1,0,,0.227807722,0.248011711,0.309049195,0.195290834,0.139495723,0.203471446,0.250551057,0.208824831,0.199927407,0.185283152
23.2,0,,0.258360569,0.122386505,0.25257838,0.18058771,0.215699839,0.218615489,0.225518722,0.280622349,0.225237791,0.22736472
23.3,0,,0.238641616,0.203667903,0.183645111,0.238161554,0.166323518,0.233127499,0.162686795,0.158452421,0.233875848,0.149483259
23.4,0,,0.274282122,0.153022433,0.17084381,0.114787717,0.161215375,0.193570574,0.088784064,0.139220356,0.090838678,0.151194624
23.5,0,,0.253536903,0.148012254,0.269472519,0.168090021,0.19478907,0.242982383,0.183789008,0.151812181,0.274374252,0.241729252
23.6,0,,0.129929321,0.178546905,0.276583951,0.193156421,0.14038418,0.260480609,0.142623949,0.223744035,0.203532923,0.178523066
23.7,0,,0.211646384,0.191890204,0.268827695,0.236592877,0.237972462,0.197217605,0.159301562,0.112666236,0.111738873,0.303796358
23.8,0,,0.251757357,0.193669975,0.169215457,0.186456237,0.17202049,0.109043578,0.192171935,0.06939064,0.171316312,0.261139644
23.9,0,,0.247480677,0.163398382,0.203914424,0.14622754,0.201152918,0.262810456,0.23346477,0.189575572,0.201048166,0.2799624
24,0,,0.26490676,0.261502765,0.223699686,0.263710317,0.201799399,0.132061964,0.252562163,0.22131654,0.061118519,0.089210698
24.1,0,,0.269940464,0.150994148,0.211928502,0.140965397,0.224094423,0.289976314,0.199936314,0.178930169,0.178892349,0.259490221
24.2,0,,0.206743803,0.134542982,0.285556522,0.15491488,0.132308018,0.103022288,0.272209144,0.179759571,0.177765323,0.217843853
24.3,0,,0.218000549,0.224063661,0.164469285,0.197228013,0.129847662,0.152848675,0.167214217,0.165530108,0.32675298,0.196445811
24.4,0,,0.230518715,0.05130194,0.128637661,0.22177854,0.147255602,0.224953251,0.150042177,0.119998721,0.126645626,0.2721598
24.5,0,,0.108963389,0.201794272,0.215934433,0.234093075,0.266445145,0.160266134,0.200526737,0.26586307,0.175515174,0.199267432
24.6,0,,0.20308021,0.241798315,0.149176056,0.085104039,0.085954279,0.202607054,0.24590369,0.231553986,0.287451802,0.24697598
24.7,0,,0.12206977,0.166201203,0.290376328,0.204411987,0.206020814,0.193686968,0.301420616,0.305127312,0.199713828,0.194971346
24.8,0,,0.130162249,0.246067241,0.193315528,0.284438968,0.215362535,0.234688575,0.26679126,0.281377214,0.140033072,0.220131855
24.9,0,,0.223759427,0.231197849,0.185591124,0.209367817,0.134466628,0.265428875,0.210524039,0.203250182,0.159795955,0.269651839
25,1,45,0.233666258,0.174676666,0.158556583,0.266671544,0.166738334,0.165980003,0.199490399,0.230976549,0.270290527,0.152081139
25.1,1,45,0.278491823,0.296326089,0.267428933,0.326437853,0.258896326,0.467893745,0.295867949,0.350593796,0.322591707,0.34936229
25.2,1,45,0.304567385,0.468492596,0.392289346,0.352592769,0.420837579,0.564867709,0.333432692,0.25859583,0.367987375,0.606082245
25.3,1,45,0.416167837,0.620261774,0.419202071,0.374570203,0.430663329,0.645015713,0.531565806,0.432401849,0.562734824,0.669527759
25.4,1,45,0.512270022,0.879016785,0.514368443,0.521026439,0.580251749,0.807702918,0.490741545,0.488723886,0.470860633,0.766935986
25.5,1,45,0.641345337,0.915000554,0.568749238,0.509599067,0.623280384,1.023730166,0.482574675,0.54035444,0.608338821,0.821991077
25.6,1,45,0.678907107,1.01155065,0.62225353,0.663936424,0.576967372,1.06633767,0.608211541,0.695920539,0.648728304,1.108232649
25.7,1,45,0.546609774,1.095474788,0.57289842,0.783905007,0.677778905,1.09801512,0.629670002,0.73274232,0.691335385,1.052629389
25.8,1,45,0.656943032,1.227929377,0.790974096,0.66248191,0.694285512,1.125192127,0.680694238,0.734501276,0.662458129,1.10843295
25.9,1,45,0.715524786,1.259515755,0.69421947,0.719930239,0.708805618,1.053040241,0.633394842,0.694065388,0.797361931,1.18577199
26,1,45,0.659817739,1.205535001,0.747098168,0.648159005,0.700771184,1.191896763,0.701648908,0.701276751,0.606654375,1.256378859
26.1,1,45,0.666004197,1.149174566,0.723901182,0.706814615,0.733998573,1.088162135,0.632732122,0.684045593,0.691692457,1.264616041
26.2,1,45,0.716923916,1.126259878,0.613118194,0.710610423,0.793647004,1.194876573,0.624900465,0.66833024,0.737906746,1.123605145
26.3,1,45,0.589849267,0.982952961,0.604564352,0.608472127,0.612391156,1.026881782,0.709787671,0.561848843,0.559532703,1.032850294
26.4,1,45,0.593997222,0.925131306,0.623679246,0.542326312,0.56569964,0.91657583,0.581168654,0.538285636,0.609880302,0.964940616
26.5,1,45,0.500159698,0.751526529,0.386608414,0.544018359,0.563508392,0.741065639,0.455057556,0.499083572,0.464673031,0.727842978
26.6,1,45,0.549958801,0.704828047,0.394778179,0.486150426,0.390472385,0.73922263,0.502809287,0.326123499,0.440697312,0.671011892
26.7,1,45,0.321462448,0.454628575,0.455563108,0.386393644,0.351356955,0.526888724,0.409171278,0.34592132,0.321606966,0.509866881
26.8,1,45,0.309797182,0.376726641,0.23174624,0.222351799,0.194632766,0.461321814,0.424981501,0.28377736,0.416113049,0.361027564
26.9,1,45,0.174249156,0.199036163,0.244878854,0.073000775,0.190119999,0.235440466,0.230425228,0.279377385,0.183131251,0.227630282
27,0,,0.143072468,0.122905837,0.229023998,0.153004888,0.198096379,0.164915633,0.136292434,0.212223909,0.214323353,0.300163902
27.1,0,,0.154781951,0.142721459,0.138050413,0.158462242,0.212156416,0.233212383,0.170737474,0.144038495,0.295908477,0.195747083
27.2,0,,0.181633345,0.163706096,0.209258267,0.247669962,0.185750429,0.18835754,0.182851835,0.153322799,0.169563842,0.255020585
27.3,0,,0.219519252,0.155297477,0.240095585,0.252343323,0.177211929,0.193955535,0.286588136,0.217985595,0.295726479,0.110536129
27.4,0,,0.15697615,0.146027503,0.213310218,0.170044839,0.199972612,0.223755062,0.222108358,0.197353832,0.169010198,0.135669178
27.5,0,,0.151454921,0.214119915,0.241705338,0.17938289,0.237572619,0.115310686,0.119939382,0.195846602,0.158186652,0.220162323
27.6,0,,0.186462343,0.200243774,0.196181057,0.229934961,0.209964936,0.265105778,0.262141778,0.242975805,0.204865245,0.130754336
27.7,0,,0.19161707,0.161818091,0.271692904,0.184714402,0.260714212,0.212461715,0.312619796,0.205982495,0.120481792,0.204070147
27.8,0,,0.22719966,0.273045497,0.200643562,0.234136771,0.283741126,0.215057054,0.261498963,0.140984205,0.204872076,0.19802584
27.9,0,,0.171341014,0.207915949,0.175190535,0.316188264,0.09978315,0.231269812,0.131059219,0.328043761,0.30412419,0.228346389
28,0,,0.194141652,0.181895801,0.227902087,0.119201177,0.256727354,0.162221143,0.288248871,0.202500163,0.214256983,0.247693986
28.1,0,,0.213949617,0.174915139,0.183613236,0.253305839,0.267636826,0.19320592,0.143448244,0.161002441,0.224653986,0.116407752
28.2,0,,0.150448656,0.22445246,0.19763512,0.180456734,0.180704503,0.171603028,0.200499874,0.187143656,0.143370926,0.188743328
28.3,0,,0.20691716,0.182812061,0.200962132,0.195382538,0.241115002,0.211654784,0.271106383,0.213526507,0.15297997,0.20828624
28.4,0,,0.213615597,0.145531683,0.265948428,0.185839597,0.290565453,0.198042841,0.193810285,0.154824224,0.144670954,0.164317876
28.5,0,,0.111058389,0.152155867,0.107709187,0.24866269,0.176506326,0.199735265,0.233713703,0.169001544,0.168905526,0.191680132
28.6,0,,0.191039164,0.132366264,0.213810729,0.239802004,0.134838819,0.205742682,0.243052599,0.221703067,0.133981126,0.209022561
28.7,0,,0.126990955,0.138113478,0.1804943,0.176630917,0.208749607,0.277165628,0.176119571,0.238711014,0.196905512,0.187038368
28.8,0,,0.185909996,0.15387019,0.207369901,0.199522896,0.20528043,0.262276757,0.133292485,0.146471744,0.240113772,0.208244254
28.9,0,,0.285694554,0.153711383,0.187281918,0.105491592,0.175439503,0.197199936,0.09415491,0.209822011,0.331050356,0.180838371
29,0,,0.275417682,0.225822016,0.15590737,0.134095323,0.193791589,0.303922468,0.169045944,0.141072256,0.315043854,0.224386366
29.1,0,,0.202858673,0.175828675,0.169117565,0.237919408,0.231419793,0.332345329,0.22659681,0.24533613,0.109985606,0.159730977
29.2,0,,0.182139364,0.257565336,0.148431685,0.272278422,0.164411528,0.201770809,0.21943343,0.225465862,0.219760745,0.182128578
29.3,0,,0.125784795,0.221156873,0.210039124,0.160085746,0.239305571,0.111605666,0.231316663,0.064546602,0.154803025,0.152568475
29.4,0,,0.208832351,0.218304526,0.342748115,0.121694258,0.168170069,0.266789977,0.105616323,0.274113026,0.208441829,0.203521811
29.5,0,,0.221531136,0.165628753,0.236214037,0.23400874,0.3087575,0.13220803,0.15385987,0.241097929,0.152394143,0.280586006
29.6,0,,0.146625531,0.211509663,0.244226165,0.214797205,0.25691345,0.136348234,-0.000820514,0.153041676,0.369647334,0.173148297
29.7,0,,0.236684026,0.232313409,0.183691247,0.208683946,0.233955177,0.228444656,0.170642273,0.189551344,0.168423607,0.038452934
29.8,0,,0.182938387,0.175695282,0.122544552,0.264014766,0.153218027,0.170368991,0.229275455,0.167578943,0.218247908,0.190718255
29.9,0,,0.143658768,0.22147139,0.217720958,0.191034063,0.216316061,0.167382709,0.285995709,0.327700701,0.19079454,0.179414061
30,1,90,0.132178513,0.222207073,0.181729117,0.163628773,0.149229943,0.24055613,0.108895183,0.182032723,0.101059751,0.141622117
30.1,1,90,0.245436273,0.350530186,0.348193654,0.247942016,0.347147383,0.273423642,0.295818275,0.288552841,0.301702902,0.274829606
30.2,1,90,0.31382553,0.410915664,0.608576591,0.36460329,0.348003034,0.378880936,0.593406712,0.264840098,0.464694531,0.372478526
30.3,1,90,0.424499333,0.402274709,0.680904717,0.33469009,0.494026909,0.395848774,0.671933671,0.357579119,0.418776027,0.456083548
30.4,1,90,0.467211254,0.564112841,0.762396683,0.4729032,0.522015493,0.465313602,0.81839848,0.573273675,0.593111388,0.467934389
30.5,1,90,0.483029383,0.588420317,0.828437506,0.535971116,0.501780229,0.567351646,0.96640844,0.566383879,0.628728598,0.526314366
30.6,1,90,0.519450284,0.637833209,1.051399622,0.637168764,0.591871972,0.6127722,1.156536695,0.59309875,0.654069339,0.531509846
30.7,1,90,0.650413872,0.655821385,1.021932488,0.719856662,0.669362102,0.621791184,1.101959268,0.712050845,0.591021379,0.668279461
30.8,1,90,0.647391893,0.631918379,1.236749336,0.706921612,0.734161665,0.753005978,1.153124985,0.614601887,0.635182151,0.680436812
30.9,1,90,0.677510205,0.716575165,1.181977861,0.713019029,0.765187548,0.731655102,1.263039943,0.637478829,0.683515414,0.678102307
31,1,90,0.55835276,0.644524445,1.192124616,0.624509834,0.734605606,0.760713864,1.108322583,0.670863038,0.746428322,0.715672409
31.1,1,90,0.675983384,0.649036117,1.151748053,0.698155897,0.69293089,0.73200753,1.302047043,0.675580159,0.684550951,0.613670922
31.2,1,90,0.773402323,0.604706921,1.129009578,0.588597275,0.67467919,0.699196694,1.048289962,0.734377414,0.724521006,0.671334781
31.3,1,90,0.627811655,0.484556512,1.050741012,0.537037355,0.663324731,0.628590484,1.13468863,0.563318895,0.658684037,0.621515329
31.4,1,90,0.573679069,0.532456587,0.882182886,0.489484351,0.538277363,0.653125534,0.97307383,0.576877313,0.537188813,0.62601961
31.5,1,90,0.545228024,0.567516011,0.816506085,0.451711753,0.565571231,0.512698696,0.762870317,0.393411346,0.531473685,0.532271582
31.6,1,90,0.4642682,0.407666417,0.673625309,0.40751932,0.419311609,0.426090667,0.701760514,0.458554225,0.439357627,0.459841843
31.7,1,90,0.336971558,0.382076176,0.518565494,0.317666548,0.360344021,0.394049669,0.500181642,0.317466783,0.371037484,0.332526665
31.8,1,90,0.260820495,0.182293168,0.391954916,0.217875981,0.175911582,0.309056855,0.44080922,0.349640886,0.140171756,0.404485812
31.9,1,90,0.250182763,0.136512749,0.23069368,0.088038509,0.173683455,0.212495159,0.243782698,0.144632938,0.165414059,0.239031604
32,0,,0.211109895,0.152423269,0.228564988,0.227061598,0.240327989,0.210370048,0.236354598,0.136097254,0.203001445,0.169088859
32.1,0,,0.258263586,0.239632044,0.187476483,0.251155279,0.187600777,0.179761453,0.207948519,0.138736699,0.247662955,0.322360121
32.2,0,,0.164540078,0.248161296,0.148466931,0.218379181,0.188687077,0.143504274,0.280017517,0.201461193,0.229885421,0.235750114
32.3,0,,0.177890792,0.198609875,0.211096592,0.151370398,0.295260745,0.159156,0.291901831,0.176520247,0.28415666,0.22216479
32.4,0,,0.122372535,0.273502978,0.20830791,0.18333982,0.199522933,0.263180083,0.142495054,0.220995092,0.221975305,0.202682914
32.5,0,,0.133048753,0.147285116,0.174724256,0.203967889,0.187603697,0.213950687,0.143180864,0.164221915,0.217456238,0.144781914
32.6,0,,0.161541661,0.175365418,0.217519851,0.187327815,0.202461913,0.189715991,0.156464657,0.274223469,0.260258555,0.108830947
32.7,0,,0.165020726,0.110666376,0.168205113,0.243839785,0.260286203,0.086801391,0.211911005,0.316748048,0.098349861,0.180120083
32.8,0,,0.154234927,0.205619187,0.277693437,0.069154318,0.126041609,0.243768298,0.210124544,0.233781241,0.237253209,0.149799593
32.9,0,,0.148405559,0.216522346,0.172852956,0.203657085,0.249822028,0.233474666,0.127152504,0.214658688,0.091041833,0.147787506
33,0,,0.11106491,0.230814954,0.186612023,0.152534258,0.217452529,0.293353921,0.143682346,0.14587242,0.201102264,0.277767999
33.1,0,,0.24539468,0.206550157,0.177140793,0.172327406,0.074376363,0.228367687,0.244654553,0.182263569,0.120305528,0.157989989
33.2,0,,0.281209153,0.157770452,0.142968409,0.211199428,0.157129451,0.189597294,0.212168862,0.206110265,0.174493126,0.211968659
33.3,0,,0.165903358,0.214840712,0.219300728,0.209212137,0.185943957,0.222408104,0.222419815,0.203738549,0.174254794,0.204768661
33.4,0,,0.176823224,0.088699085,0.292585535,0.134740507,0.170918843,0.181091828,0.226577015,0.123164136,0.186582093,0.212177093
33.5,0,,0.190713047,0.164937883,0.230663634,0.223205486,0.224465198,0.159059057,0.200786748,0.281108059,0.269292087,0.206265316
33.6,0,,0.250458202,0.079828992,0.287584306,0.125983473,0.191620648,0.078361233,0.197250775,0.165391434,0.23296611,0.129386438
33.7,0,,0.139464296,0.187446149,0.170279289,0.167596367,0.141077495,0.184968037,0.184224271,0.14955662,0.210436609,0.238269293
33.8,0,,0.183416707,0.110939656,0.160233223,0.155732611,0.076671618,0.265348677,0.081167029,0.225049548,0.208399438,0.202013552
33.9,0,,0.220988204,0.270070455,0.198629481,0.172249344,0.252827412,0.214756816,0.18980998,0.212013398,0.136472564,0.095396196
34,0,,0.279073809,0.236174281,0.241633528,0.212488939,0.184704623,0.1891602,0.160493171,0.102728812,0.231999671,0.257809165
34.1,0,,0.125664284,0.174687265,0.160162007,0.121888581,0.098627733,0.11981741,0.267760249,0.175756976,0.225559362,0.222302817
34.2,0,,0.178010991,0.263799555,0.214617052,0.121111261,0.17287246,0.252708826,0.152744698,0.186382879,0.226506637,0.14110915
34.3,0,,0.244109013,0.203027595,0.22646182,0.232744045,0.188720852,0.160670477,0.231028185,0.248193676,0.09686558,0.283145993
34.4,0,,0.199692174,0.233747734,0.192229132,0.216303293,0.312950915,0.150722325,0.213669495,0.23052998,0.060778525,0.265395505
34.5,0,,0.133918838,0.171272384,0.269223716,0.281804261,0.09873391,0.231429519,0.188725795,0.158778185,0.223364406,0.207530815
34.6,0,,0.221097112,0.194660225,0.281955491,0.288187637,0.299391514,0.253342652,0.204907601,0.165230299,0.283776057,0.241597354
34.7,0,,0.202671029,0.093203779,0.259692435,0.226801059,0.184020023,0.139996874,0.204817736,0.245080639,0.186314705,0.185016734
34.8,0,,0.236286747,0.280344677,0.207942789,0.274644653,0.186988885,0.211635281,0.295782661,0.29188576,0.278885812,0.165610278
34.9,0,,0.207932686,0.156415252,0.205866872,0.205668665,0.107420586,0.308727363,0.181695744,0.199792046,0.251246334,0.233881515
35,1,135,0.262434159,0.206356722,0.232514626,0.099332545,0.255860018,0.19511334,0.268478274,0.152679987,0.245460321,0.171730961
35.1,1,135,0.250270281,0.281259411,0.33459232,0.378601751,0.316390878,0.223593139,0.367055568,0.335747687,0.273330633,0.252604006
35.2,1,135,0.437685107,0.370641001,0.371742072,0.528858188,0.389626877,0.38626596,0.292221022,0.512162504,0.350489475,0.365413109
